model,seed,components,quantile,file_id,scored_points,anomaly_points,threshold,average_precision,auroc,point_precision,point_recall,point_f1,tp,fp,tn,fn,reference_event_count,predicted_event_count,matched_reference_event_count,matched_predicted_event_count,missed_reference_event_count,false_predicted_event_count,overlap_event_precision,overlap_event_recall,overlap_event_f1,duration_precision,duration_recall,duration_f1,mean_reference_coverage,median_reference_coverage,mean_fragments_per_reference,false_alarm_events_per_normal_hour,median_detection_delay_seconds,detection_delay_iqr_seconds,events_covered_10pct,events_missed_10pct,event_recall_10pct,events_covered_50pct,events_missed_50pct,event_recall_50pct
full,42,reconstruction,0.995,test2,118674,3449,6.334630012512207,0.4107694092614161,0.8390638458004531,0.0765947562498185,0.7648593795302986,0.139245183425706,2638,31803,83422,811,20,3366,20,20,0,3346,0.005941770647653,1.0,0.0118133490844654,0.0765947562498185,0.7648593795302986,0.139245183425706,0.7528887951490507,0.8265986081932772,3.15,104.5398134085485,11.5,28.0,19,1,0.95,16,4,0.8
full,42,reconstruction,0.995,test3,107874,1535,6.334630012512207,0.6326448977540489,0.9423167803367958,0.1452559887271019,0.8058631921824104,0.2461446622226644,1237,7279,99060,298,8,723,8,8,0,715,0.0110650069156293,1.0,0.0218878248974008,0.1452559887271019,0.8058631921824104,0.2461446622226644,0.810108255015339,0.92546966098035,2.5,24.20560659776752,0.0,4.0,8,0,1.0,6,2,0.75
full,42,reconstruction,0.995,test4,39474,1157,6.334630012512207,0.3974993842904225,0.7306325711349092,0.0357108042242079,0.9498703543647364,0.0688337717650006,1099,29676,8641,58,5,1158,5,5,0,1153,0.0043177892918825,1.0,0.0085984522785898,0.0357108042242079,0.9498703543647364,0.0688337717650006,0.9538265298277444,0.965648854961832,4.0,108.32789623404754,7.0,22.0,5,0,1.0,5,0,1.0
full,42,reconstruction,0.995,test5,92274,2177,6.334630012512207,0.5372799128598348,0.8773468281918928,0.0536755789108968,0.8539274230592558,0.1010024177555622,1859,32775,57322,318,12,3460,12,12,0,3448,0.0034682080924855,1.0,0.0069124423963133,0.0536755789108968,0.8539274230592558,0.1010024177555622,0.8768623475460738,0.9518459915611814,3.4166666666666665,137.77151292495864,1.5,4.25,12,0,1.0,11,1,0.9166666666666666
full,42,reconstruction+prediction,0.995,test1,43074,629,5.350247859954834,0.5884122745856184,0.95515116260995,0.0742192438993551,0.9332273449920508,0.1375029280862028,587,7322,35123,42,5,530,5,5,0,525,0.0094339622641509,1.0,0.0186915887850467,0.0742192438993551,0.9332273449920508,0.1375029280862028,0.9282829867606416,0.9550561797752808,1.2,44.52821298150548,4.0,15.0,5,0,1.0,5,0,1.0
full,42,reconstruction+prediction,0.995,test2,118674,3449,5.350247859954834,0.4224875663093357,0.8417854814168781,0.0828710014900294,0.7579008408234271,0.1494055784179241,2614,28929,86296,835,20,2677,20,20,0,2657,0.0074710496824803,1.0,0.0148312940304041,0.0828710014900294,0.7579008408234271,0.1494055784179241,0.7498750105231042,0.8126313025210083,3.35,83.01323497504882,12.5,29.0,19,1,0.95,16,4,0.8
full,42,reconstruction+prediction,0.995,test3,107874,1535,5.350247859954834,0.6409920635652714,0.9414063431151428,0.1519443409119145,0.796742671009772,0.2552170283806343,1223,6826,99513,312,8,566,8,8,0,558,0.0141342756183745,1.0,0.0278745644599303,0.1519443409119145,0.796742671009772,0.2552170283806343,0.7994056393761229,0.9128158065212696,2.375,18.89052934483115,0.0,4.5,8,0,1.0,6,2,0.75
full,42,reconstruction+prediction,0.995,test4,39474,1157,5.350247859954834,0.4171968236239987,0.752857767580455,0.0358044526050034,0.9438202247191012,0.068991660348749,1092,29407,8910,65,5,925,5,5,0,920,0.0054054054054054,1.0,0.010752688172043,0.0358044526050034,0.9438202247191012,0.068991660348749,0.9483509693766532,0.9618320610687024,4.0,86.43682960565806,1.0,22.0,5,0,1.0,5,0,1.0
full,42,reconstruction+prediction,0.995,test5,92274,2177,5.350247859954834,0.5516875683527076,0.8829581514322472,0.0577255444175596,0.8438217730822233,0.1080588235294117,1837,29986,60111,340,12,2904,12,12,0,2892,0.0041322314049586,1.0,0.0082304526748971,0.0577255444175596,0.8438217730822233,0.1080588235294117,0.8701218529883011,0.9476793248945148,2.75,115.55545689645604,1.5,5.25,12,0,1.0,11,1,0.9166666666666666
full,42,representation,0.995,test1,43074,629,4.841780662536621,0.0297156259197228,0.7741068447130964,0.0361690904980785,0.7631160572337043,0.0690647482014388,480,12791,29654,149,5,157,5,5,0,152,0.0318471337579617,1.0,0.0617283950617284,0.0361690904980785,0.7631160572337043,0.0690647482014388,0.7117225246100805,0.7166666666666667,1.0,12.891977853693014,42.0,26.0,5,0,1.0,5,0,1.0
full,42,representation,0.995,test2,118674,3449,4.841780662536621,0.0393183472511604,0.6454211643977416,0.0469829190619959,0.6587416642505074,0.0877101549983593,2272,46086,69139,1177,20,607,19,19,1,588,0.0313014827018121,0.95,0.0606060606060606,0.0469829190619959,0.6587416642505074,0.0877101549983593,0.5700911690621279,0.6475970744263427,1.25,18.37101323497505,43.0,81.5,16,4,0.8,12,8,0.6
full,42,representation,0.995,test3,107874,1535,4.841780662536621,0.0668514676584315,0.8703270558759089,0.0932656099483317,0.6938110749185668,0.1644279759147753,1065,10354,95985,470,8,153,7,7,1,146,0.0457516339869281,0.875,0.0869565217391304,0.0932656099483317,0.6938110749185668,0.1644279759147753,0.6730476661261208,0.7420634920634921,1.0,4.942683305278401,33.0,18.5,7,1,0.875,7,1,0.875
full,42,representation,0.995,test4,39474,1157,4.841780662536621,0.0207734186637505,0.3581763864106931,0.029685800781824,0.8729472774416595,0.0574189880613985,1010,33013,5304,147,5,139,5,5,0,134,0.0359712230215827,1.0,0.0694444444444444,0.029685800781824,0.8729472774416595,0.0574189880613985,0.8864332351890548,0.9771863117870724,1.2,12.589712138215411,6.0,57.0,5,0,1.0,5,0,1.0
full,42,representation,0.995,test5,92274,2177,4.841780662536621,0.0314963367666854,0.6586575406818341,0.0371341961058645,0.8778135048231511,0.0712541247972557,1911,49551,40546,266,12,582,12,12,0,570,0.0206185567010309,1.0,0.0404040404040404,0.0371341961058645,0.8778135048231511,0.0712541247972557,0.8953049025244727,1.0,1.1666666666666667,22.77545312274549,0.0,33.5,12,0,1.0,12,0,1.0
full,42,representation+prediction,0.995,test1,43074,629,4.153081893920898,0.5468643419082939,0.9450877325393134,0.0547056096430227,0.9379968203497616,0.1033818118100578,590,10195,32250,39,5,1048,5,5,0,1043,0.0047709923664122,1.0,0.0094966761633428,0.0547056096430227,0.9379968203497616,0.1033818118100578,0.9344054357402334,0.9550561797752808,1.6,88.46271645659088,4.0,15.0,5,0,1.0,5,0,1.0
full,42,representation+prediction,0.995,test2,118674,3449,4.153081893920898,0.3341822300572677,0.8131103899294188,0.0632929169982678,0.7839953609741954,0.1171298000909661,2704,40018,75207,745,20,3754,20,20,0,3734,0.0053276505061267,1.0,0.0105988341282458,0.0632929169982678,0.7839953609741954,0.1171298000909661,0.7575071871294512,0.8678509130047506,3.7,116.66218268604904,25.0,53.25,19,1,0.95,17,3,0.85
full,42,representation+prediction,0.995,test3,107874,1535,4.153081893920898,0.6057203277751784,0.9500889647584873,0.1153446156755223,0.7947882736156352,0.201453104359313,1220,9357,96982,315,8,1115,8,8,0,1107,0.0071748878923766,1.0,0.0142475512021371,0.1153446156755223,0.7947882736156352,0.201453104359313,0.794016476165072,0.8649760141586326,4.0,37.47637273248761,0.0,30.5,8,0,1.0,7,1,0.875
full,42,representation+prediction,0.995,test4,39474,1157,4.153081893920898,0.3608311016929784,0.7073179096933918,0.0326370757180156,0.972342264477096,0.0631543492295169,1125,33345,4972,32,5,893,5,5,0,888,0.005599104143337,1.0,0.0111358574610244,0.0326370757180156,0.972342264477096,0.0631543492295169,0.9749474063833624,1.0,3.6,83.4303311845917,0.0,24.0,5,0,1.0,5,0,1.0
full,42,representation+prediction,0.995,test5,92274,2177,4.153081893920898,0.5101498155573723,0.8771641128538394,0.0434461645352498,0.9191548001837392,0.0829705187212339,2001,44056,46041,176,12,3840,12,12,0,3828,0.003125,1.0,0.0062305295950155,0.0434461645352498,0.9191548001837392,0.0829705187212339,0.9346314103042516,0.9700204154091958,4.666666666666667,152.9551483401223,0.0,3.75,12,0,1.0,12,0,1.0
full,42,representation+reconstruction,0.995,test1,43074,629,4.8350324630737305,0.5485639214711842,0.9471250272259192,0.0538641686182669,0.9507154213036566,0.1019520927457164,598,10504,31941,31,5,642,5,5,0,637,0.0077881619937694,1.0,0.0154559505409582,0.0538641686182669,0.9507154213036566,0.1019520927457164,0.950525591667773,0.9438202247191012,1.8,54.02756508422664,5.0,15.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction,0.995,test2,118674,3449,4.8350324630737305,0.3797121224035182,0.8271108658850116,0.0600915965491532,0.8179182371701943,0.1119577727507242,2821,44124,71101,628,20,2438,20,20,0,2418,0.0082034454470877,1.0,0.016273393002441,0.0600915965491532,0.8179182371701943,0.1119577727507242,0.7985169823537612,0.8967605744949495,2.35,75.54610544586679,10.0,27.5,19,1,0.95,17,3,0.85
full,42,representation+reconstruction,0.995,test3,107874,1535,4.8350324630737305,0.613538039925411,0.9524528478509496,0.1146764390418305,0.8358306188925081,0.2016819932405879,1283,9905,96434,252,8,604,8,8,0,596,0.0132450331125827,1.0,0.0261437908496732,0.1146764390418305,0.8358306188925081,0.2016819932405879,0.8344688010164117,0.9451772157794234,3.125,20.176981164013203,0.0,3.75,8,0,1.0,6,2,0.75
full,42,representation+reconstruction,0.995,test4,39474,1157,4.8350324630737305,0.366370691554586,0.6903844422621109,0.0328907402586132,0.982713915298185,0.0636511224318423,1137,33432,4885,20,5,576,5,5,0,571,0.0086805555555555,1.0,0.0172117039586919,0.0328907402586132,0.982713915298185,0.0636511224318423,0.984276011300114,1.0,2.4,53.64720620090299,0.0,1.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction,0.995,test5,92274,2177,4.8350324630737305,0.5256836349257125,0.877710854267418,0.0411208077009544,0.9242076251722554,0.07873830861347,2012,46917,43180,165,12,2443,12,12,0,2431,0.0049119934506753,1.0,0.0097759674134419,0.0411208077009544,0.9242076251722554,0.07873830861347,0.937511499616415,0.9980916030534353,2.5,97.13530972174432,0.0,0.25,12,0,1.0,12,0,1.0
full,42,representation+reconstruction+prediction,0.99,test1,43074,629,3.359577178955078,0.5728635867848553,0.952082981792017,0.0467984068627451,0.971383147853736,0.0892948483741322,611,12445,30000,18,5,863,5,5,0,858,0.0057937427578215,1.0,0.0115207373271889,0.0467984068627451,0.971383147853736,0.0892948483741322,0.97528620910221,0.9897959183673468,1.2,72.7718223583461,4.0,9.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.99,test2,118674,3449,3.359577178955078,0.402379603434866,0.8346470231921724,0.0536416868315569,0.8419831835314584,0.1008578473934636,2904,51233,63992,545,20,2480,20,20,0,2460,0.0080645161290322,1.0,0.016,0.0536416868315569,0.8419831835314584,0.1008578473934636,0.8280797662940771,0.9150144432773109,2.15,76.85832067693643,9.0,27.75,19,1,0.95,17,3,0.85
full,42,representation+reconstruction+prediction,0.99,test3,107874,1535,3.359577178955078,0.6282918454818495,0.9528584647838042,0.0985844287158746,0.8892508143322475,0.1774917105519797,1365,12481,93858,170,8,868,8,8,0,860,0.0092165898617511,1.0,0.0182648401826484,0.0985844287158746,0.8892508143322475,0.1774917105519797,0.8914282826064998,0.9814121373014764,2.5,29.114435907804285,0.0,3.25,8,0,1.0,8,0,1.0
full,42,representation+reconstruction+prediction,0.99,test4,39474,1157,3.359577178955078,0.3982037911678285,0.7248612984223927,0.0315806742679025,0.9982713915298184,0.0612244897959183,1155,35418,2899,2,5,610,4,4,1,606,0.0065573770491803,0.8,0.0130081300813008,0.0315806742679025,0.9982713915298184,0.0612244897959183,0.998449239646571,1.0,1.2,56.935563848944334,0.0,0.25,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.99,test5,92274,2177,3.359577178955078,0.544366212841244,0.8843128823199784,0.0364266675957702,0.960496095544327,0.0701913393756294,2091,55312,34785,86,12,2505,12,12,0,2493,0.0047904191616766,1.0,0.0095351609058402,0.0364266675957702,0.960496095544327,0.0701913393756294,0.9668195237533708,1.0,2.0,99.6126397105342,0.0,0.0,12,0,1.0,12,0,1.0
full,42,representation+reconstruction+prediction,0.9925,test1,43074,629,3.7757856845855713,0.5728635867848553,0.952082981792017,0.0517593064762876,0.9682034976152624,0.0982654296087131,609,11157,31288,20,5,716,5,5,0,711,0.0069832402234636,1.0,0.0138696255201109,0.0517593064762876,0.9682034976152624,0.0982654296087131,0.9712045764491484,0.9693877551020408,1.2,60.30392272352456,4.0,11.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.9925,test2,118674,3449,3.7757856845855713,0.402379603434866,0.8346470231921724,0.0573664936214737,0.8266164105537837,0.1072873351271003,2851,46847,68378,598,20,2374,20,20,0,2354,0.008424599831508,1.0,0.0167084377610693,0.0573664936214737,0.8266164105537837,0.1072873351271003,0.8114935149889908,0.9091550682773109,2.3,73.54653937947495,9.0,29.25,19,1,0.95,17,3,0.85
full,42,representation+reconstruction+prediction,0.9925,test3,107874,1535,3.7757856845855713,0.6282918454818495,0.9528584647838042,0.1081762028608582,0.867100977198697,0.1923549389406749,1331,10973,95366,204,8,774,8,8,0,766,0.0103359173126615,1.0,0.0204603580562659,0.1081762028608582,0.867100977198697,0.1923549389406749,0.8665308484654928,0.9645382143356156,2.5,25.932160355090797,0.0,3.5,8,0,1.0,8,0,1.0
full,42,representation+reconstruction+prediction,0.9925,test4,39474,1157,3.7757856845855713,0.3982037911678285,0.7248612984223927,0.0322535369413878,0.993085566119274,0.0624779097903809,1149,34475,3842,8,5,662,5,5,0,657,0.0075528700906344,1.0,0.0149925037481259,0.0322535369413878,0.993085566119274,0.0624779097903809,0.993724830197752,1.0,1.6,61.72717070751885,0.0,1.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.9925,test5,92274,2177,3.7757856845855713,0.544366212841244,0.8843128823199784,0.0390284725260094,0.9425815342214056,0.0749534280600504,2052,50525,39572,125,12,2663,12,12,0,2651,0.0045061960195268,1.0,0.0089719626168224,0.0390284725260094,0.9425815342214056,0.0749534280600504,0.951906963236687,1.0,3.0,105.92583548841804,0.0,0.0,12,0,1.0,12,0,1.0
full,42,representation+reconstruction+prediction,0.995,test1,43074,629,4.506260395050049,0.5728635867848553,0.952082981792017,0.0598324690865576,0.9538950715421304,0.1126020456038284,600,9428,33017,29,5,580,5,5,0,575,0.0086206896551724,1.0,0.017094017094017,0.0598324690865576,0.9538950715421304,0.1126020456038284,0.9548135990055396,0.9550561797752808,1.8,48.768995170220286,4.0,15.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.995,test2,118674,3449,4.506260395050049,0.402379603434866,0.8346470231921724,0.0651312063432131,0.8002319512902291,0.1204582651391162,2760,39616,75609,689,20,2407,20,20,0,2387,0.0083090984628167,1.0,0.0164812525751957,0.0651312063432131,0.8002319512902291,0.1204582651391162,0.7854923502489305,0.8897569444444444,2.35,74.57756563245823,12.5,44.5,19,1,0.95,17,3,0.85
full,42,representation+reconstruction+prediction,0.995,test3,107874,1535,4.506260395050049,0.6282918454818495,0.9528584647838042,0.1228052967140755,0.8156351791530945,0.2134697357203751,1252,8943,97396,283,8,545,8,8,0,537,0.0146788990825688,1.0,0.0289330922242314,0.1228052967140755,0.8156351791530945,0.2134697357203751,0.8167075062588197,0.9033146188728136,3.0,18.17959544475686,0.0,3.75,8,0,1.0,6,2,0.75
full,42,representation+reconstruction+prediction,0.995,test4,39474,1157,4.506260395050049,0.3982037911678285,0.7248612984223927,0.0334998965140001,0.979256698357822,0.0647835782491852,1133,32688,5629,24,5,648,5,5,0,643,0.007716049382716,1.0,0.0153139356814701,0.0334998965140001,0.979256698357822,0.0647835782491852,0.9811626555734324,0.996124031007752,2.2,60.41182764830232,0.0,2.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.995,test5,92274,2177,4.506260395050049,0.544366212841244,0.8843128823199784,0.0443691404043826,0.9021589343132752,0.0845786141854356,1964,42301,47796,213,12,2544,12,12,0,2532,0.0047169811320754,1.0,0.0093896713615023,0.0443691404043826,0.9021589343132752,0.0845786141854356,0.9193141751380196,0.9923664122137404,3.25,101.17096018735364,0.0,0.75,12,0,1.0,12,0,1.0
full,42,representation+reconstruction+prediction,0.9975,test1,43074,629,5.863649368286133,0.5728635867848553,0.952082981792017,0.0755897302228593,0.9220985691573926,0.1397253673813538,580,7093,35352,49,5,450,5,5,0,445,0.0111111111111111,1.0,0.0219780219780219,0.0755897302228593,0.9220985691573926,0.1397253673813538,0.914779082537805,0.9438202247191012,1.4,37.742961479561785,5.0,16.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.9975,test2,118674,3449,5.863649368286133,0.402379603434866,0.8346470231921724,0.0852098782230083,0.7262974775297187,0.1525253447803452,2505,26893,88332,944,20,2370,19,19,1,2351,0.0080168776371308,0.95,0.0158995815899581,0.0852098782230083,0.7262974775297187,0.1525253447803452,0.708226025259181,0.7655462184873949,3.4,73.45280972011282,20.0,46.0,19,1,0.95,16,4,0.8
full,42,representation+reconstruction+prediction,0.9975,test3,107874,1535,5.863649368286133,0.6282918454818495,0.9528584647838042,0.1586531986531986,0.7674267100977199,0.2629464285714286,1178,6247,100092,357,8,509,8,8,0,501,0.0157170923379174,1.0,0.0309477756286266,0.1586531986531986,0.7674267100977199,0.2629464285714286,0.7707889330304448,0.878989419131937,2.375,16.96085161605808,1.0,15.75,8,0,1.0,6,2,0.75
full,42,representation+reconstruction+prediction,0.9975,test4,39474,1157,5.863649368286133,0.3982037911678285,0.7248612984223927,0.0351234243697479,0.9248055315471044,0.067676544068815,1070,29394,8923,87,5,761,5,5,0,756,0.0065703022339027,1.0,0.0130548302872062,0.0351234243697479,0.9248055315471044,0.067676544068815,0.9286914335424032,0.9341085271317828,4.4,71.02852519769293,7.0,24.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.9975,test5,92274,2177,5.863649368286133,0.544366212841244,0.8843128823199784,0.0601770498325652,0.8337161231051906,0.1122518399406271,1815,28346,61751,362,12,2397,12,12,0,2385,0.0050062578222778,1.0,0.0099626400996264,0.0601770498325652,0.8337161231051906,0.1122518399406271,0.8646731087842868,0.9666666666666668,2.333333333333333,95.29729069780348,1.5,6.25,12,0,1.0,11,1,0.9166666666666666
full,42,representation+reconstruction+prediction,0.999,test1,43074,629,8.015871047973633,0.5728635867848553,0.952082981792017,0.109294141999586,0.8394276629570747,0.1934065934065934,528,4303,38142,101,5,346,5,5,0,341,0.0144508670520231,1.0,0.0284900284900284,0.109294141999586,0.8394276629570747,0.1934065934065934,0.8174206759877221,0.9325842696629212,3.0,28.922134527034988,6.0,18.0,5,0,1.0,4,1,0.8
full,42,representation+reconstruction+prediction,0.999,test2,118674,3449,8.015871047973633,0.402379603434866,0.8346470231921724,0.1662478404272027,0.6138011017686286,0.2616325773960328,2117,10617,104608,1332,20,1661,19,19,1,1642,0.0114388922335942,0.95,0.0226055919095776,0.1662478404272027,0.6138011017686286,0.2616325773960328,0.596044307043296,0.634459096659113,3.45,51.3013668908657,30.0,39.0,19,1,0.95,14,6,0.7
full,42,representation+reconstruction+prediction,0.999,test3,107874,1535,8.015871047973633,0.6282918454818495,0.9528584647838042,0.2525,0.7237785016286645,0.3743892165122157,1111,3289,103050,424,8,338,8,8,0,330,0.0236686390532544,1.0,0.0462427745664739,0.2525,0.7237785016286645,0.3743892165122157,0.7239361362133367,0.8463506801986611,2.375,11.171818429738854,3.0,11.25,8,0,1.0,6,2,0.75
full,42,representation+reconstruction+prediction,0.999,test4,39474,1157,8.015871047973633,0.3982037911678285,0.7248612984223927,0.0399669837959946,0.7951598962834918,0.0761085373924553,920,22099,16218,237,5,1437,5,5,0,1432,0.0034794711203897,1.0,0.0069348127600554,0.0399669837959946,0.7951598962834918,0.0761085373924553,0.810017185342762,0.8333333333333334,9.2,134.54080434271995,7.0,27.0,5,0,1.0,5,0,1.0
full,42,representation+reconstruction+prediction,0.999,test5,92274,2177,8.015871047973633,0.544366212841244,0.8843128823199784,0.1274196128619421,0.731740927882407,0.21704475781729,1593,10909,79188,584,12,1732,12,12,0,1720,0.0069284064665127,1.0,0.0137614678899082,0.1274196128619421,0.731740927882407,0.21704475781729,0.7722364752336764,0.8458333333333333,5.083333333333333,68.72592872126708,6.0,10.75,12,0,1.0,11,1,0.9166666666666666
isolation_forest,17,isolation_forest,0.995,test1,43074,629,0.5176026821136475,0.2865265323063459,0.8480822371643019,0.4253968253968254,0.4260731319554849,0.4257347100873709,268,362,42083,361,5,24,3,3,2,21,0.125,0.6,0.2068965517241379,0.4253968253968254,0.4260731319554849,0.4257347100873709,0.2839952559971356,0.0306122448979591,0.8,1.781128519260219,28.0,35.5,2,3,0.4,2,3,0.4
isolation_forest,17,isolation_forest,0.995,test2,118674,3449,0.5176026821136475,0.3325770513306143,0.8268408356310699,0.5375234521575984,0.3322702232531168,0.4106790897688586,1146,986,114239,2303,20,102,10,10,10,92,0.0980392156862745,0.5,0.1639344262295082,0.5375234521575984,0.3322702232531168,0.4106790897688586,0.249253254931835,0.0032894736842105,2.3,2.874376220438273,103.0,84.25,7,13,0.35,6,14,0.3
isolation_forest,17,isolation_forest,0.995,test3,107874,1535,0.5176026821136475,0.4555044073943135,0.97278822172578,0.4663480684986061,0.7628664495114007,0.5788433020266931,1171,1340,104999,364,8,104,8,8,0,96,0.0769230769230769,1.0,0.1428571428571428,0.4663480684986061,0.7628664495114007,0.5788433020266931,0.7410521775866694,0.8225977110775211,3.25,3.249983543196757,31.0,29.75,8,0,1.0,6,2,0.75
isolation_forest,17,isolation_forest,0.995,test4,39474,1157,0.5176026821136475,0.7569036712833557,0.9386579372021632,0.672156862745098,0.7407087294727744,0.7047697368421052,857,418,37899,300,5,47,4,4,1,43,0.0851063829787234,0.8,0.1538461538461538,0.672156862745098,0.7407087294727744,0.7047697368421052,0.6608140142650487,0.816793893129771,2.0,4.039982253307931,42.5,19.75,4,1,0.8,4,1,0.8
isolation_forest,17,isolation_forest,0.995,test5,92274,2177,0.5176026821136475,0.4858627342053805,0.9382176900352828,0.5053840631730079,0.6467615985300873,0.5673987507555914,1408,1378,88719,769,12,65,11,11,1,54,0.1692307692307692,0.9166666666666666,0.2857142857142857,0.5053840631730079,0.6467615985300873,0.5673987507555914,0.6027319968417996,0.7121124031007752,1.5,2.1576745063653617,31.0,17.0,10,2,0.8333333333333334,8,4,0.6666666666666666
isolation_forest,2026,isolation_forest,0.995,test1,43074,629,0.5187239646911621,0.3226866979049927,0.815901903164312,0.3654390934844193,0.410174880763116,0.3865168539325842,258,448,41997,371,5,46,3,3,2,43,0.0652173913043478,0.6,0.1176470588235294,0.3654390934844193,0.410174880763116,0.3865168539325842,0.2765979681346223,0.0612244897959183,2.0,3.647072682294734,28.0,51.0,2,3,0.4,1,4,0.2
isolation_forest,2026,isolation_forest,0.995,test2,118674,3449,0.5187239646911621,0.3080257414576055,0.8131597078868157,0.5156424581005586,0.2676138011017686,0.3523573200992556,923,867,114358,2526,20,100,9,9,11,91,0.09,0.45,0.15,0.5156424581005586,0.2676138011017686,0.3523573200992556,0.2087390825115784,0.0,1.85,2.843133000650901,109.0,96.0,8,12,0.4,5,15,0.25
isolation_forest,2026,isolation_forest,0.995,test3,107874,1535,0.5187239646911621,0.5142260484670983,0.9739064052206218,0.5139991642290013,0.8013029315960912,0.6262729124236253,1230,1163,105176,305,8,84,8,8,0,76,0.0952380952380952,1.0,0.1739130434782608,0.5139991642290013,0.8013029315960912,0.6262729124236253,0.786366644059057,0.815399094698158,3.375,2.5729036383640995,18.0,14.25,8,0,1.0,7,1,0.875
isolation_forest,2026,isolation_forest,0.995,test4,39474,1157,0.5187239646911621,0.7275048787245795,0.9535344386000342,0.6570121951219512,0.7450302506482281,0.6982584042122316,862,450,37867,295,5,55,4,4,1,51,0.0727272727272727,0.8,0.1333333333333333,0.6570121951219512,0.7450302506482281,0.6982584042122316,0.6644484370259353,0.8435114503816794,2.8,4.791606858574523,38.5,36.0,4,1,0.8,4,1,0.8
isolation_forest,2026,isolation_forest,0.995,test5,92274,2177,0.5187239646911621,0.485499864713584,0.940493242395226,0.49701230228471,0.6495176848874598,0.5631222620469932,1414,1431,88666,763,12,60,11,11,1,49,0.1833333333333333,0.9166666666666666,0.3055555555555556,0.49701230228471,0.6495176848874598,0.5631222620469932,0.621805091161918,0.7046511627906977,1.9166666666666667,1.9578898298500504,36.0,30.5,10,2,0.8333333333333334,9,3,0.75
isolation_forest,42,isolation_forest,0.995,test1,43074,629,0.5202727913856506,0.261380159097404,0.853899903381932,0.4391634980988593,0.3672496025437202,0.3999999999999999,231,295,42150,398,5,27,3,3,2,24,0.1111111111111111,0.6,0.1875,0.4391634980988593,0.3672496025437202,0.3999999999999999,0.2443776852846401,0.0204081632653061,1.8,2.0355754505831074,30.0,52.0,2,3,0.4,1,4,0.2
isolation_forest,42,isolation_forest,0.995,test2,118674,3449,0.5202727913856506,0.3151633833655111,0.818629866899138,0.5172981878088962,0.2731226442447086,0.3574952561669829,942,879,114346,2507,20,110,8,8,12,102,0.0727272727272727,0.4,0.123076923076923,0.5172981878088962,0.2731226442447086,0.3574952561669829,0.2105874706273619,0.0,1.6,3.1868084183119985,107.0,48.5,7,13,0.35,4,16,0.2
isolation_forest,42,isolation_forest,0.995,test3,107874,1535,0.5202727913856506,0.4501404017054495,0.9670370583316408,0.4390343698854337,0.6990228013029316,0.539331490324202,1073,1371,104968,462,8,126,8,8,0,118,0.0634920634920634,1.0,0.1194029850746268,0.4390343698854337,0.6990228013029316,0.539331490324202,0.6933928598992951,0.8149228130360207,4.625,3.994771438512681,42.5,47.75,8,0,1.0,6,2,0.75
isolation_forest,42,isolation_forest,0.995,test4,39474,1157,0.5202727913856506,0.6852226046592009,0.9476076263136192,0.6865401987353207,0.6568712186689715,0.6713780918727915,760,347,37970,397,5,71,4,4,1,67,0.056338028169014,0.8,0.1052631578947368,0.6865401987353207,0.6568712186689715,0.6713780918727915,0.5859591652414443,0.7175572519083969,4.4,6.2948560691077065,77.5,70.0,4,1,0.8,4,1,0.8
isolation_forest,42,isolation_forest,0.995,test5,92274,2177,0.5202727913856506,0.4252478342992152,0.939027035675514,0.4862940548237807,0.6274689940284796,0.5479342158042518,1366,1443,88654,811,12,81,10,10,2,71,0.1234567901234567,0.8333333333333334,0.2150537634408602,0.4862940548237807,0.6274689940284796,0.5479342158042518,0.5976221762912859,0.6934550093219507,2.4166666666666665,2.83694240651742,32.5,17.0,10,2,0.8333333333333334,10,2,0.8333333333333334
persistence,17,persistence,0.995,test1,43074,629,225130432.0,0.0296046529044112,0.6227522908632719,0.0259740259740259,0.0095389507154213,0.013953488372093,6,225,42220,623,5,135,4,4,1,131,0.0296296296296296,0.8,0.0571428571428571,0.0259740259740259,0.0095389507154213,0.013953488372093,0.0094757534888585,0.0105263157894736,0.8,11.110849334432796,83.5,11.0,0,5,0.0,0,5,0.0
persistence,17,persistence,0.995,test2,118674,3449,225130432.0,0.052173646373079,0.6433403338520868,0.0415973377703826,0.0072484778196578,0.0123456790123456,25,576,114649,3424,20,366,9,9,11,357,0.0245901639344262,0.45,0.0466321243523316,0.0415973377703826,0.0072484778196578,0.0123456790123456,0.0056898693687876,0.0,0.85,11.153829464091997,93.0,100.0,0,20,0.0,0,20,0.0
